source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Rahul M.,All the 6 quizes contains well thought and well designed questions keeping in mind the scope of Generative AI exame.,5.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Vijay S.,Good use case based questions ! Solving 6 papers helped gain a deeper understanding of endless possible scenarios one can handle with Google applications.,5.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Sharad K.,Im able to clear tests 1-5 but could not clear 6th as found it too technical. Anyone appeared for the exam recently can comment on the difficulty level.,5.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Balaprasad S.,The Mock Practice Questions were very similar to the one asked in the actual exam. I had only attempted these questions before giving the exams and my confidence level was very high! Thank you for making this great set of questions and helping me passing the exam.,5.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Mysoora R.,course is good but it didn't taken my all answers while creating a graph so it given my percentage as 52 but when i calculated based on my 41 correct and 9 incorrect answers i got 82%,4.5,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Rakesh S.,few questions were repeated multiple times in a single practice test. you can put some other questions in instead of repeating the same questions.,4.5,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Pradeep,"I recently purchased the course ""[NEW] Google Cloud Generative AI Leader - 6 Full Mock Exams."" However, I discovered that the questions in this course are already covered in ""[NEW] The Ultimate Generative AI Leader Cert. Training,"" which I had previously purchased and completed.",1.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Sanskaar S.,This practice exam set is a must!,5.0,5.0,2 weeks ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Aditya G.,Gradual increase in difficulty the more you attempt quiz towards end is the exact way how mocks should be. Excellent work done by Vladimir for putting together this quiz for us. Much appreciated.,5.0,5.0,2 weeks ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Prakash K. D.,"Dear Vladimir,",5.0,5.0,3 weeks ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Baker D.,The text to read the entire question is too long. To answer 50 long questions in 90 minutes is challenging when questions are too long.,3.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Navin P.,Amazing Practice Question Set. That help lot to me for clearing GenAI Certificate. Could you please create practice test for cloud developer course as well.,5.0,5.0,3 weeks ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,MOHAMED SADAM H.,while started learning the GEN AI course I'm zero percent but now i feel somewhat confidence and overall it's a must learning course for the future one. Thank you.,5.0,5.0,4 weeks ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Gautam P.,This mock test gives us a good background of the exams we are going to face. I would recommend everyone to attempt in an Exam mode to get a better view of the time spent to complete the exam.,5.0,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Anshu Kumar S.,"Thanks Vladimir Raykov. I have cleared the GAIL Exam. These tests helped me a lot. I practiced many times so to clear the exam. And ultimately I cleared, Thank you so much.",5.0,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Rajesh R.,"Well structured, I passed my cert exam. Obviously, by design the questions are not exactly same but the practice questions are well structured to cover all related subject areas.",4.5,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Udemy User,"I passed the exam today, there were any questions in these practice exams, I would recommend studying the google study guide and also go try the tests, Thanks Vladimir for this course :)",5.0,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Rebecca M.,Passed the exam today!,5.0,5.0,1 week ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Maddimsetty P.,I passed the exam and most questions were of similar pattern questions as provided in this course.,4.5,5.0,4 days ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Anuj K.,Excellent course for testing your knowledge and preparing confidently for the exam. The questions closely mirror the actual exam pattern and offer ample practice to ensure success.,5.0,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Madhusudan H.,The mock exams are an excellent resource to understand what to expect in the real exam. They helped me a great deal in passing the exam. I highly recommend taking this course before appearing for the exam.,5.0,5.0,2 months ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,S G.,Very useful to have such a comprehensive bank of questions to use when preparing for the test. Very few of the questions came up in the exam but the learning derived from the practice tests meant I was well prepared to adapt my knowledge. Thank you!,5.0,5.0,2 months ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Pradipta M.,I passed the exam. These mock exams were really helpful for my preparation. I would highly recommend this to anyone planning to take the Generative AI Leader certification.,5.0,5.0,2 months ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Santhosh K.,"Hello Vladimir Raykov, I have successfully completed the 5 mock exams. I referred to the solutions provided and I got a clear explanation on why the options were right and wrong. Tomorrow is my exam and I am confident that I can clear this exam. Thank you.",5.0,5.0,2 months ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Kadiveti Sandeep R.,These questions were quite helpful to revise the concepts and understand the perspective from which questions will be asked in the exam. There were 5 mock exams when i completed this course and cleared all of them with above 92%. This really helped me in passing the main exam as well. Definitely recommended to check this out.,5.0,5.0,1 month ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Venkata Uma Kamakshi V.,I passed the exam yesterday. These mock exams were incredibly helpful in my preparation. I would highly recommend this to anyone planning to take the Generative AI Leader certification.,5.0,5.0,2 months ago
udemy_data (4).xlsx,https://www.udemy.com/course/google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams/?couponCode=2021PM25,google-cloud-generative-ai-leader-3-mock-generative-ai-leader-exams,Alan E.,Passed the exam today - this course was super helpful for preparation. Perfect simulation of an actual exam. Definitely recommend to anyone planning for the Generative AI Leader certification.,5.0,5.0,2 months ago
