source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Avinash A.,"Fantastic course, covering all aspects of AI from basic to expert. What's really good is in depth analysis of each tool, especially ChatGPT to set the ball rolling.",5.0,5.0,1 week ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Gorun B.,"I loved it, Overall I would give it 4 because some stuff are overly kept repeated which made me confuse more, Moreover Julian teaching I prefered the most, the rest are slower and less explanative.",4.0,5.0,2 weeks ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Pradeep Singh L.,An excellent course that provides valuable insights into AI tools and their applications,4.0,5.0,3 weeks ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Udemy User,"There is so much information in this course. Even though lengthy, I felt that I'm just brought to be aware of what is available and likely more to come, to be able to use those apps which applies, we still need to explore further.",5.0,5.0,3 weeks ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Eduardo A.,"I can confidently say it was an awesome course. It introduced me to a wide range of AI tools I had never even heard of before, expanding both the depth and breadth of my understanding of generative AI.",5.0,5.0,1 month ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Jenna R.,"This course is hard to rate. A lot of the content is 5 starts, a small amount (really the 3 sections by one of lecturers) was worth 1 star at most. Overall it was very helpful, but very long. The general content was the best, some other stuff felt a bit too niche. Regardless, I took a lot from it and feel prepared and more willing to try a bunch of different AI tools.",3.5,5.0,1 month ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Shahrukh S.,"The course is extremely basic and gives a very general, surface-level overview of AI tools and their possible uses across various fields. It is NOT an in-depth AI course to make you an expert. It is useful and insightful for someone who is a complete beginner and has almost zero knowledge about AI. I personally expected more from the course. However, the style, delivery and quality were fine; the instructors are very pleasant and engaging!",3.5,5.0,1 month ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Mirael C.,This course is the real deal when it comes to AI learning. It is amazingly detailed. I had a great time learning.,5.0,5.0,1 month ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Ansari Shanib Salman A.,"i love this cource as it speaks up basic to advance AI feature,tool,and many more thing even I dont know english WELL but it teaches that way that a non english languager could understand easily THANK YOU SIR,so much to teach us this type of AI features",5.0,5.0,2 months ago
udemy_data (1).xlsx,https://www.udemy.com/course/complete-ai-guide/?couponCode=MT250929G3,complete-ai-guide,Santosh R.,"Everything throughout the entire course session is fantastic, with each person delivering excellent information regarding the AI-generated systems. But I forgot to mention that there is a need to include information about free AI tools that might be useful in both personal and professional settings.",4.0,5.0,2 months ago
