source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,ASSELLAOU M.,Fantastic! The materials are well-organized and I've learned a lot. I really appreciate how Ed explains and engages students in a simple way around complex concepts. Great job Ed!,5.0,5.0,1 week ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,SUNDEEP S.,"Really well documented course for those who are starting their journey into Agentic Frameworks, would have loved more detailed insights on langgraph too, but anyway that would have made this course a lot bulky. Overall really good course, and would love to get more like these",4.0,5.0,3 weeks ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Mayank Kumar A.,"An excellent course by Ed! The way complex agentic AI concepts were broken down into clear, practical lessons was outstanding. I gained valuable hands-on experience and feel much more confident in my AI engineering journey. Excited to put these skills into practice by building real-world projects. Thank you for such a great learning experience!",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Uday B.,"Course is amazing, I started as beginner with basic knowledge on AI, but Ed donner made it so easy to understand the various concepts in simple and understanding way. Overall, I enjoyed this course and hoping forward for more courses by Ed",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,sana B.,"A mind-blowing course covering a wide range of syllabus in agentic Ai. highly recommend taking this course. If you only follow the instructions and do the practices, you will come so far. thank you",5.0,5.0,2 months ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Srinivas V.,Instructor has through knowledge on AI Agent and LLM Engineering. I love his style of teaching.,5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Berrtram C.,The course was amazing. I love how passion you about the subject and how engaging you make the material.,5.0,5.0,5 days ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Paulo C.,It’s mind-boggling how affordable such high-quality content can be.,5.0,5.0,2 weeks ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Nadeem Razzaq K.,"Highly recommended, instructor replies to each and every question asked. very supportive behavior. I find this course as one of the best course ever I have studied so far. Everyone who want to learn about AI agents should enroll in this course. Very very highly recommended.",5.0,5.0,1 week ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Lawrence K.,"This is a very interesting and helpful course. I have taken several courses on Udemy and Ed Donner is without a doubt one of the best instructors I have encountered. In addition to creating engaging content, he actually takes the time to answer questions in the Q & A. I have taken plenty of courses that seem like they have been abandoned by instructors, but Ed is very active in the Q&A his guidance is very, very helpful. I was actually a bit sad when the course came to an end. There was so much good content I will likely go back through several sections again. I also am looking forward to starting his LLM Engineering: Master AI, Large Language Models & Agents course.",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Dwaipayan B.,"The course is good. But I feel there are options to improve. Rather than assigning 3-4 hrs for each framework easily this could have been 7-8 hrs for each module. As per my understanding the instructor moved quiet fast. It was good for basic level examples ,but for the complicated ones it was really tough to follow. I feel there were options to provide more medium level examples before moving to the final project. As a whole I would say instructor has a good style of teaching.",3.5,5.0,1 week ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Harbindar S.,"A great hands on course, that starts with the fundamental concepts and covers quite a few frameworks, ending in a capstone project.",5.0,5.0,3 weeks ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Udemy User,"for me the course was both engaging and stimulating. In particular Ed's approach to covering so much information of the various elements, each of which have their own perculiarities that you need to be aware of.",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Vic Saisan P.,"What journey and experience from Week 1 - Week 6. Well explained and good starting point to learn and explore frameworks, tools, llms and workflows of agents AI.",5.0,5.0,2 weeks ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Ken K.,"In just six weeks, I covered a lot of material. Ed’s enthusiastic teaching made learning creative and enjoyable, and the time flew by.",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Kingshuk B.,Ed is an amazing teacher (this is the second course I did with him). I have learnt so much from him that it is hard to describe here.,5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Wesley C.,Great introduction to building AI Agents. Helped me a lot with some AI-powered software I was building for my employer. Would definitely recommend this course.,5.0,5.0,2 months ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Armin B.,"Perfect course to get introduced to Agentic AI and explore the tools, frameworks, and libraries used in the field. The instructor explains the theory and concepts exceptionally well, with fantastic positive energy. The course is hands-on from the start, giving you the chance to dive into exercises and labs right away. Big thanks to Ed and his team for creating such valuable content and helping people level up their skills.",5.0,5.0,1 week ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Diana Lene S.,"I highly recommend Ed Donner’s “The Complete Agentic AI Engineering Course.” It’s truly mind-blowing an excellent introduction to AI frameworks that helped me understand and choose the right approach for our development projects. For the first time, I was able to complete an entire video course because it’s both incredibly informative and surprisingly addictive.",5.0,5.0,1 week ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Damla H.,"This was an excellent, well-paced course led by an amazing instructor. The projects are very interesting and the hands-on approach equips you well to embark on your own projects, and continue to improve in the area.",5.0,5.0,1 month ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Worachote R.,"This course is incredibly detailed and well-structured. Ed does an amazing job making complex agentic AI concepts and tools easy to understand and engaging throughout the course. I really appreciate how he explains not just the how, but also the why behind each step. The examples and hands-on exercises are practical. Definitely one of the best resources if you want a deep understanding of agentic AI!",5.0,5.0,3 weeks ago
udemy_data (12).xlsx,https://www.udemy.com/course/the-complete-agentic-ai-engineering-course/?couponCode=MT250929G3,the-complete-agentic-ai-engineering-course,Prerna S.,"Excellent, hands-on course. Ed Donner covers the agentic AI stack end-to-end—OpenAI Agent SDK, CrewAI, AutoGen, LangGraph, and MCP—with clear demos, projects, and exercises. I could apply each module immediately and go deeper into multi-agent patterns. Highly recommended for anyone building real agentic systems.",5.0,5.0,2 weeks ago
