source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Victor N.,"I think the training is amazing. I've been doing the other training from Ed. If this training could include a fictitious scenario to fill out the Google Sheet provided, it would be amazing, so you can have a better idea of what to add to them.",4.5,5.0,1 week ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Satish S.,Ed is both super-knowledgeable and super-engaging and has clearly put a lot of thought into structuring this very insightful course.,5.0,5.0,3 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Aniruddha G.,"Enjoyed this course as I have all Ed's other courses. Some very good insights that I, despite being familiar with the topics, gleaned from the course. Definitely take this course if you want to your AI projects to succeed.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Stephen L.,"Excellent starter and overview in either you are starting a role within organization for Ai adoption, or that you are starting a Ai startup company that is looking to build an Ai product, or better even an agency that is looking to provide Ai consulting services / software developments.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Christopher Jay S.,This is giving me a lot of good insight and will definitely help me with the other course that I'm currently taking that was also provided by Ed Donner.,5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Santhosh K.,Really enjoyed this course! Ed Donner explains AI strategy in a super clear way and shares practical frameworks and tools that make it easy to see how to kick off an AI initiative in any organisation. Very insightful and easy to follow. Definitely recommend!,5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Anand Kumar B.,"'Ed..It was great to connect you on LinkedIn. I am in the last lecture of last module and can't stop myself to rate the quality, content and specially about you, your communication and way of explaining the things. Absolutely brilliant. I never imagine, someone can explain AI in such a simple way also. This is new and emerging field and as your said lot uncertainty and unpredictability, so it requires lot of courage to come and speak on such topics end to end is something amazing. Many congratulations to you for coming up such a great topic and course.'",5.0,5.0,2 months ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Udemy User,"This is very informative and touched down all aspects of Generative AI and quite informative,",4.5,5.0,5 days ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Kristin A.,"I enjoyed this course. The instructor is upbeat, obviously knowledgeable from firsthand experience, does not talk down to students, and truly seems to care whether or not we're learning.",5.0,5.0,2 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,PK ..,This is my third course from Ed Donner. He has again done excellent job in delivering the contents with right pace and visuals. He knows how to make a complex topic in crisp clear manner.,5.0,5.0,2 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Vinicio V.,"Very good course. Designed by an AI executive for business leaders, in business leader language. Very useful for designing AI strategies and initiatives in the company. Ed has excellent teaching methods for explaining complex concepts. His experience is invaluable. I'm very happy to have taken his course.",5.0,5.0,2 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Paul K.,"The Generative AI 2025 Executive Briefing is super helpful because it doesn't just teach you about the technology; it's designed to fundamentally reframe your mindset as a leader to drive strategic, impactful change with AI.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Anindya T.,This course gives a fantastic roadmap to drive an AI project. All nuances are nicely covered!,5.0,5.0,3 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Arnab M.,"One of the best courses I have taken. This is not a superficial course, Ed has put in enough details that will allow anybody in a position of making technology decisions to talk confidently about adopting Generative AI in their respective organizations.",5.0,5.0,2 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Sreenivasulu A.,"Easy to follow and no nonsense guide. Good for leaders who want to get a start and understand all the jargons of AI and enables them to take decisions on AI projects. If you are a leader pitching in the business case, it guides you to prepare a successful one with frameworks and steps. I thoroughly enjoyed this. Thank you",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Helen B.,"Excellent course, very thorough but easy to follow introduction to AI. After listening to this I feel better able to communicate with the tech people.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Philbert L.,"The instructor, Ed, has a wealth of insights on AI. He clearly demonstrates his experience and expertise in this course. If you're working on AI, this is a great course to understand the bigger picture and impact to stakeholders and the business.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Souva B.,Ed's enthusiasm for the topic itself makes the course more interesting than it already is. Concepts are explained clearly and simply and his toolkits/frameworks are well thought out.,5.0,5.0,2 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Malay M.,1) Overall well structured and touch-based on every aspect required to be known by AI leader.,4.0,5.0,3 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Bamboo D.,"Ed speaks lucidly about the landscape of AI for businesses, and I found the discussion on the technologies very enlightening. Thanks for making this, it's a brilliant strategic resource, really captures so much of what makes AI a black box to outsiders, and reveals what is going on with clarity. I especially found the explanation of the ""magic"" behind Agent AI's useful in this regard.",5.0,5.0,3 weeks ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Sergii C.,"Solid executive-level overview that cuts through the Gen AI hype. Really appreciated the practical frameworks for AI decision-making and the focus on real business implementation. The RAG and agents sections were particularly relevant for enterprise use. Could use more expanded examples of successful transformations, but overall exactly what leaders need to understand the strategic side of Gen AI.",5.0,5.0,1 month ago
udemy_data (16).xlsx,https://www.udemy.com/course/executive-briefing-generative-ai-and-large-language-models-llm/?couponCode=MT250929G3,executive-briefing-generative-ai-and-large-language-models-llm,Albert L.,Ed's presentation style is fantastic. The way he gives you the expectation of what you'll be learning and then diving a bit more into the details is great. I learned a lot in a fairly short time. Definitely time well spent.,5.0,5.0,1 month ago
