source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Prashanth Reddy G.,Very good course. I learnt a lot about LLM Engineering and was able to use this knowledge in my regular job.,5.0,5.0,2 weeks ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Girish Prabhu K.,Solid 8 weeks! It has been an awesome journey to start from knowing nothing about LLMs to actually mastering a lot of stuff.,5.0,5.0,3 weeks ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Pedro H.,"What a masterpiece of a practical LLM Engineering, no gaps at all. Everything is covered all the way to deployment for AI. A lot of great background information besides all the code needed to run all the examples.",5.0,5.0,3 weeks ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,ARGHYADEEP D.,This is a life changing course so far. Meticulously described each chapter with hands-on. Looking forward to your Agentic AI course...,5.0,5.0,4 weeks ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Gyaneshwar Kumar P.,Well... I took this course to learn about LLMS... and I learnt plenty about these models and their applications for different use cases. Thanks to Ed Donner for his excellent effort. I enjoyed taking this course and am happy that my objective is fulfilled... I will keep referring to this course as and when necessary... :-),4.5,5.0,2 months ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Narottam,Exemplary course build-up over the time. Thanks for preparing this fantastic code.,5.0,5.0,6 days ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Paul B.,Tremendous course and my thanks to Ed for being such a knowledgeable and enthusiastic teacher. Five stars. Highly reccommend.,5.0,5.0,2 weeks ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Daniel R.,Excellent course! Ed explained each concept clearly and at a great pace. The projects were practical and diverse. The RAG-based knowledge worker and fine-tuning a LLaMA model using QLoRA for price prediction was impressive. A perfect blend of theory and hands-on AI engineering. Highly recommended!,5.0,5.0,1 month ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Bernd K.,"Einer der besten Kurse, die ich bisher gemacht habe. Ed Donner ist ein hervorragender Trainer, der den Stoff gut vermittelt, dabei sehr motivierend ist und auch Spaß vermittelt. Absolut Spitze!",5.0,5.0,1 month ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Mark H.,I don't think I've seen a better course on all of Udemy. And I've taken a bunch in the coding/data science area. I'm even currently taking a University-sponsored class on LLM development for > $2000 fee. Ed's LLM course is better than that one.,5.0,5.0,1 month ago
udemy_data (22).xlsx,https://www.udemy.com/course/llm-engineering-master-ai-and-large-language-models/?couponCode=MT250929G3,llm-engineering-master-ai-and-large-language-models,Blas V.,This is a very good course. I learn a lot from it. I started to zero knowledge on LLMs and know if know enough to start working on my own projects.,5.0,5.0,1 month ago
