source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Matthew A.,"These exams are just ok. They cover a wide variety of topics, but explanations are highly inconsistent in quality. A few questions have answer choices that don't match the question, while others make unstated assumptions that effectively determine the correct answer. These exams also test rote memorization more than most others at the expense of testing conceptual knowledge. There are more questions here about specific Sagemaker settings and exact details of file formats than in any other practice exams I have tried.",3.0,5.0,1 month ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Chun Lam S.,Passed on 7/2025. This practice exam is great. The difficulty is align with actual exam. It will be better if add more questions.,4.5,5.0,2 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Antonio M.,"Some of the questions that required looking at a graph were missing images. Other than that, test was great. The insights given after answering were great!",4.0,5.0,3 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Michael P.,"I passed the exam on 5/22/2025 and thought the questions in Frank's question set were slightly easier than the actual certification exam. In my book, that's ok because IMHO if I can't pass an easier exam, I'm not going to pass the actual thing.",5.0,5.0,4 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Chris M.,Thorough explanations on correct/incorrect answers really aid learning in practical terms,5.0,5.0,6 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Marius B.,I find it particularly useful that answers are well explained both why they are correct and why they are not applicable in the given scenarios.,5.0,5.0,7 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Ulises R.,Disappointed that they reused questions from their training course on ML-C01.,2.5,5.0,1 week ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Suresh Kumar R.,All questions with confusion matrix or images did not show image in my testing taking today even after refreshing the browser many times so its needs fixing but variety and quality of the questions seems to be good,3.0,5.0,3 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Anil N.,Some of the questions in the modeling section looks like fabricated for a specific answer,3.0,5.0,3 months ago
udemy_data (21).xlsx,https://www.udemy.com/course/aws-machine-learning-practice-exam/?couponCode=LETSLEARNNOW,aws-machine-learning-practice-exam,Lim H.,"While the video course is very professional and informative for the preparation for the exam, I find this practice exam contains quite a number of errors. For example I experienced 3 questions in the first 20 questions in the full test that require me to select answer based on specific details, but those details like ""require of x condition"" or ""response within x seconds"" are important when selecting the answer, and used in the answer explanation, but they are actually not in the question itself. Which I believe is human error when preparing the questions. Please review the question set, remove legacy elements and review the question set as this is not up to the overall standard of your courses",3.0,5.0,6 months ago
