source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Qiuchen L.,"I cannot use language to speak highly of all the courses Eden has created, it is not just the content, also his passion, as well as his vision for all those things gonna go. It opens so many doors for me. Eden, if you can direct a course leveraging Cursor to build a full stack app with Generative UI with LangGraph, that will be sick!",5.0,5.0,1 month ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Moustafa B.,Great step by step training that takes you through the journey of developing AI Agents with a deep dive on how they evolved over the passed couple of years.,5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Jose Luis U.,"the course clearly covered the topics of the framework, and showed via interviews what it is like to develop a product and the feedback of user expectations, as well as the challenges to develop a tool that really takes advantage of technology in an efficient way, I really liked the interview with the ‘GPT Researcher’ it was possible to understand and feel something real using the new tools, good job!",5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Vamik S.,"The course is amazing—informative, up to date, and Eden explains everything very clearly and effectively. It could be improved by including more hands-on assignments to reinforce the learning. Highly recommended!",4.0,5.0,4 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Sandeesh C.,Great course overall. Touched on most of the concepts. But I believe we can go a bit further into technicalities like custom states and more...,3.5,5.0,1 month ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Sriranjan Reddy C.,"If there is less than 1*, I would give that.",1.0,5.0,1 month ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Jeff G.,Second course on LangGraph. First was the Intro course up on the LangGraph Academy. Definitely glad to take it because I can see I still have more to learn. I might take a third or fourth course at some point. Picked up a lot so far in this course.,5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Glenn J.,"The course is well-structured and taught at a good pace, and I’m learning a lot from it. I appreciate Marco’s approach of focusing on the important details rather than skipping it. I also like that he emphasizes unit testing and proper project structure, which are crucial skills when preparing for real-world deployment.",5.0,5.0,6 days ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Siva A.,I took the LangChain course which was good explaining the fundamentals. I had initial trouble with accessing the videos which were hidden for some reason. But other than that this course is wonderful from teaching advanced concepts. Marco did a phenomenal job in explaining the advanced patterns. The only suggestion I have for him is to add information on when to apply the specific patterns.,4.5,5.0,5 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Nicole H.,I am really enjoying this course. It has been easy to follow along with and is loaded with good material. Langgraph is so cool!! Thank you Eden.,5.0,5.0,4 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Ullas G.,Good course.,4.5,5.0,1 month ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Panagiotis G.,"Covers what I expected, plus a few subjects that I was not really interested in. It contains up-to-date information.",4.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Michael I.,"In the last couple of sections the author skips the additional edits he made to the code, and one of those edits (where ""documents"" variable is unbound) did not even make into the code, I had to add it myself, which is not a problem, but something to be aware of.",5.0,5.0,2 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Weizhou S.,"Instructor is awesome, experienced and very knowledgable, really set up a great foundation for ppl to get started with llm + agentic system development hands-on. Very easy to follow. And I think instructor as the mentor for LLM application in general.",5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Karthik B.,"very indepth, insightful classes about each topic. Thank you",5.0,5.0,2 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Ben S.,"The author is clearly a professional and responds very fast. The course is highly educating with ""hands-on"" approach which works great for me and really shows the capabilities of Langgraph.",5.0,5.0,4 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Christopher H.,"Amazing course, I learned a lot about LangGraph from the course",5.0,5.0,2 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Alexandre T.,"Excellent course, thanks a lot Eden !",4.5,5.0,1 week ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Samim Kumar P.,Your course is super...you cleared the .Fundamentals ...i really like it.....but pls make a Multi-agent real world example in code and add more on state machine.,5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Danylo L.,"great course, lots of useful material, well structured.",5.0,5.0,5 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Dor S.,"Some parts of the course are not up-to-date, like LangGraph Studio",4.5,5.0,2 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Souvik N.,Great course thanks for this! There are lot of Gen AI (LangGraph) course but those are not quality course. This is pure charm!,5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Mirdul S.,This is really good course and i enjoyed it thoroughly,5.0,5.0,3 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Rupam B.,Course is really good and easy to digest!!!,5.0,5.0,2 months ago
udemy_data (20).xlsx,https://www.udemy.com/course/langgraph/?couponCode=MT250929G3,langgraph,Igor B.,"Very good conte, the instructor for sure knows the concepts and explained well. BUT THE AUDIO NEEDS WORK. Some videos are very low in volume, some are very loud, some are distorted and low, some are clipping and loud. Interview was great but very low and with the high frequencies cut. For future productions, ensure all videos have the audio normalized.",5.0,5.0,5 months ago
