source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Emmanouil K.,"Really nice and quick tutorial, easy to follow. I liked the fact that contained a full deployment and payment sections.",5.0,5.0,1 month ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Ronald V.,The course covers a lot of topics and the teachers explain them very well. There is a lot of hands on coding if you want but all the code is also provided for review. The big downside is thet the basis for the agents (AutoGen) is an old version (0.2) that is not supported anymore by Microsoft. The current version of AutoGen works very differently so the whle course would need to be remade for that.,3.5,5.0,1 month ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Aristeidis P.,I am very satisfied. The duration of the course was satisfactory. It covered all the basic ideas of creating a team of llm agents.,4.5,5.0,1 month ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Rangesh S.,"Great course and I liked the way it was structured. The only draw back was the initial setup was repeated multiple times and the results of the output from LLMs were read every time in detail, which was a bit time consuming. Other than that, it is a solid course which will give a good understanding and practical implementation of AI Agent implementation.",4.5,5.0,2 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Ibrahim A.,مرحبا,5.0,5.0,4 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Naveen K.,It’s all prewritten code . It would have been better if live coding happens in the sessions,3.5,5.0,2 weeks ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Prachi P.,"Amazing content, very detailed and informative. Handson was cool! and I learnt a lot about Agents to start with.",5.0,5.0,1 month ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,MyungHwan H.,"The course curriculum itself is great, but there are still quite a few issues with the course.",1.5,5.0,3 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Rajendra J.,"Quite good content and explanation. How can I ask Q's or doubts while going through this session. For example, how can I provide ""message"" or prompt construct via a file ? and How can I execute this on system prompt instead of local-virtual-env ? Are there documentation for autogen on internet to refer.",4.5,5.0,2 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Ofer B.,"until now ""P02-S01-07-Agents_that_code_skills"" - it is really very good explained by Illyas, actually amazing, lets continue and see what's next",4.5,5.0,5 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Arthur O.,"I did enjoy it, though need to rewatch the all the video",5.0,5.0,4 months ago
udemy_data (19).xlsx,https://www.udemy.com/course/ai-agents-building-teams-of-llm-agents-that-work-for-you/?couponCode=MT250929G3,ai-agents-building-teams-of-llm-agents-that-work-for-you,Valdimar K.,"A lot of useful information, presented in an easily digestible format and a good pace",4.5,5.0,4 months ago
