source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Jonny S.,"It was excellent, it explains clearly how to use several different relevant AI tools for web development, and also how to build apps.",5.0,5.0,1 week ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Manuel D.,"I'm already an experienced developer, but I bought this course because I was looking to use AI to increase my productivity. What I immediately liked about Brendan was that he doesn't spread the typical smoke sold by vibecoders, who claim that AI tools have rendered coding knowledge unnecessary, and that you can just ask an AI to make an app for you in one go and ship it to production that way, with no idea of what it did. We have seen many times that this only results in extremely incompetently coded software with hilarious bugs that are quickly exploited by hackers.",4.0,5.0,4 weeks ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Tony G.,"I really enjoyed this course and I learned a lot from this. The only gotcha for me is that I use Windows and not a Mac. So there could be some nuances between the 2 machine types that could impact the way you specify a command. For example, Ctrl-S/Ctrl-C/Ctrl-L is common on Windows. Mac has a CMD key whereas Windows has a WIN key. Stuff like that. Thank you for this course.",5.0,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Carlos A.,"Great value for money, straight to the point. Expecting more courses to come out as technology evolves.",4.5,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Kanstantsin H.,"Mostly this course is for novice, but for me as quite an experienced engineer it was useful as well. Mostly I liked an overview of different AI tools and their combinations.",5.0,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Philip L.,"I gained a lot from the course, but it is designed for senior software architects with extensive hands-on experience in the technologies used by the instructor. The instructor is using a lot of different versions of the AI and tools and leaves out a LOT of details that would be needed by an ordinary student.",3.0,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Mauricio Andrés P.,"Good enough, kind of obsolete because V0 and Cursor recent ""Agent"" implementation",4.0,5.0,2 months ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Unnop T.,"It is for someone who already has some IT or programming background; otherwise, you would get lost. He should have provided the course materials to revisit.",3.0,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Maulen K.,"Well enough for vibe coding and web and app creation, but need some info to create better UI/UX design to create smooth and stunning web apps.",4.0,5.0,1 month ago
udemy_data (7).xlsx,https://www.udemy.com/course/the-complete-ai-coding-course-2025-cursor-ai-v0-vercel/?couponCode=PMNVD2525#reviews,the-complete-ai-coding-course-2025-cursor-ai-v0-vercel,Maju Jaya C.,"it is very thorough - step-by- step, doesnt overwhelm. good examples",4.0,5.0,2 months ago
