source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Danilo G.,"Sim! É muito importante nos atualizarmos sobre os novas tecnologias disponíveis e como elas podem ser aplicadas para otimizar nosso trabalho, principalmente com a Engenharia de Dados tendo como facilitadora a IA.",4.5,5.0,1 month ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Barbara B.,It's been really great,5.0,5.0,2 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Mateo S.,Fue una experiencia muy enriquecedora donde se pudo abordar varios temas con ejemplos,4.0,5.0,4 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Audrey M.,Great course. The instructor provides clear explanations of basic and complex concepts. Plenty of opportunities to practice along. Links to learn more...,5.0,5.0,4 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Maria S.,Me encanto la forma en la que el exponente enseña los temas,5.0,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Patrick B.,"Um curso que deveria ser disponibilizado para diversos idiomas, e não, com tradução, pois, atrapalha um melhor entendimento e conhecimento do sistema.",1.0,5.0,4 weeks ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Thomas Y.,Es muy interesante como el instructor aborda todos los temas y lo hace de una manera sencilla y clara.,4.5,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Ximena S.,La verdad es que ha sido complicado seguir las tareas ya que no estoy segura de la seguridad que pueda tener,4.0,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Eduardo M.,"Yes, it was a good match for me. It was a really good course! Thanks",4.5,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Laura P.,"Buena, seria bueno tener subtitulos en español.",4.0,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Jorge T.,"Is good so far, now I have more idea of what and how to ask to llms",4.0,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Victor R.,"It's a good course, but I'm missing portuguese subtitles.",3.0,5.0,5 months ago
udemy_data (9).xlsx,https://www.udemy.com/course/generative-ai-for-data-engineering/?couponCode=PMNVD2525#reviews,generative-ai-for-data-engineering,Giovana I.,"Ótimo curso com didática muito boa, rico de exemplos práticos.",4.5,5.0,5 months ago
