source_file,course_url,course_slug,reviewer_name,review_text,rating_value,rating_scale,review_time_relative
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Praveen N.,"It's good to understand basics about LLMs, AI agents, business ideas, and security. I am satisfied with the course.",4.5,5.0,1 month ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Takeru N.,Great course. Perfect starting point for anyone who want to take the first step into the world of AI agent. No programming required.,5.0,5.0,3 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Nitin S.,This course is really amazing to start with AI even with zero knowledge of coding and AI itself.,5.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Lakshya Manan J.,Its an amazing introduction to the world of AI and its applications. 100% recommended. Really helped me expand my horizons.,5.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Dinesh Raj ..,"The Author Did Describe a lot of useful things but I feel the potential of this course is limited, Instead the author could have invested time in explaining all the functionalities of flowise with Hands on projects",3.0,5.0,2 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Anonymized U.,Everything was explained really well and in as simpler way as possible. I also liked the summary that was added after each video and section.,5.0,5.0,3 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Mark Jonathan M.,Great course and instructor. The course is a great introduction on how to create AI agents from the perspective of a web programmer.,5.0,5.0,3 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Naveen T.,Very Practical and easy to follow. Thanks Arnie!,4.5,5.0,1 month ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Jose Javier Sanchez T.,"Be careful, the course is outdated. It's a pain trying to replicate the examples explained during the lessons. The course agents use the old Flowise V1 framework instead of the modern Flowise V2. Basically, you've paid for a beginner's course, and in the end, you have to waste time searching for more up-to-date information on the internet or YouTube.",3.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Peter B.,Very good course and entertaining lessions. Keep your good work up!,4.5,5.0,2 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Vashishth S.,"I need to Google a lot and figure things out myself instead of actually learning from the course. There are frequent bugs and issues with the tools used in the course, which makes it difficult to follow and unusable at times.",1.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Jing Kai T.,Overall it's quite detailed and reproducible. But I was hoping to understand more about how AI-Agents interact with database and existing application. Perhaps also some insight about MCP and n8n would be the best.,3.5,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Paulo F.,Great course thanks for all the content!,5.0,5.0,2 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Tejas M.,"Very knowledgeable content. The explanation is great . I liked the way instructor is teaching and taking through the AI journey, which makes it all easy.",5.0,5.0,6 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Damian M.,"Sporo materiału, podane w przystępnej formie. Mogę polecić.",5.0,5.0,2 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Beau B.,Arnold is a powerhouse of knowledge pertaining to AI and Agent building. His instructions are very detailed and up to date. If this is where your interset lies you can not go wrong with him.,5.0,5.0,6 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Kiran S.,It had been 10 days I haven't got the answer of my posted question.,2.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Maurice Kealoha S.,"teaching were great and very helpful. Some parts of the tutorials I had problems getting things to work, but you can find most of your answers in the Q&A section as well as using ChatGPT.",5.0,5.0,6 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Ait Maamar D.,Incredible Flowise Course – Packed with Practical AI Agent Knowledge!,5.0,5.0,4 months ago
udemy_data (17).xlsx,https://www.udemy.com/course/ai-agents-automation-business-with-langchain-llm-apps/?couponCode=MT250929G3,ai-agents-automation-business-with-langchain-llm-apps,Calum E.,"this was a good course on whole, however, some bits were outdated, and the instructor was not very responsive to people's issues. but still, he dud a very good job laying our the information in an informative and engaging way.",4.0,5.0,6 months ago
